model_id,model_reported,prompt_id,temperature,embedder,policy,n_scored,mean,sd,ci_lo,ci_hi,min,max,valid_rate,gaming_index,jaccard,distinct,total,distinct_ratio,n_runs,n_refused,n_failed
gpt-5.6-luna,gpt-5.6-luna,terse,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.394499,0.012761,0.387066,0.401774,0.377342,0.413199,1.0,0.394499,0.406494,30,100,0.3,10,0,0
gpt-5.6-luna,gpt-5.6-luna,cot,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.410526,0.0222,0.397963,0.424169,0.379909,0.452253,0.97,0.39821,0.219642,46,97,0.474227,10,0,0
gpt-5.6-luna,gpt-5.6-luna,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.403134,0.025341,0.38759,0.417029,0.349354,0.437715,0.99,0.399102,0.218872,41,99,0.414141,10,0,0
gpt-5.6-terra,gpt-5.6-terra,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.373953,0.023389,0.360611,0.38798,0.344016,0.410143,1.0,0.373953,0.335039,31,100,0.31,10,0,0
gpt-5.6-terra,gpt-5.6-terra,terse,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.39109,0.019034,0.378764,0.401077,0.350433,0.404934,1.0,0.39109,0.32091,27,100,0.27,10,0,0
gpt-5.6-terra,gpt-5.6-terra,cot,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.39184,0.024286,0.377424,0.405967,0.345853,0.435267,0.97,0.380085,0.208017,47,97,0.484536,10,0,0
gpt-5.6-terra,gpt-5.6-terra,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,lenient,10,0.395064,0.030503,0.379227,0.415121,0.355956,0.467759,0.98,0.387163,0.155078,56,98,0.571429,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.389548,0.0,0.389548,0.389548,0.389548,0.389548,1.0,0.389548,0.817918,13,97,0.134021,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.391656,0.002774,0.390045,0.393267,0.389488,0.394879,0.99,0.38774,0.623046,16,98,0.163265,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.384494,0.007903,0.379748,0.388884,0.372485,0.394879,0.988889,0.380222,0.588062,17,97,0.175258,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.396161,0.0,0.396161,0.396161,0.396161,0.396161,0.8,0.316929,0.881481,9,80,0.1125,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.388011,0.010692,0.381462,0.393664,0.364604,0.396161,0.85,0.329809,0.680786,14,85,0.164706,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.384855,0.01252,0.377028,0.391986,0.364604,0.396161,0.86,0.330976,0.657935,14,86,0.162791,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.348909,0.0,0.348909,0.348909,0.348909,0.348909,1.0,0.348909,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.348909,0.0,0.348909,0.348909,0.348909,0.348909,1.0,0.348909,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.348909,0.0,0.348909,0.348909,0.348909,0.348909,1.0,0.348909,1.0,10,100,0.1,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.382132,0.001734,0.381055,0.382858,0.379619,0.383208,0.93,0.355382,0.872727,11,93,0.11828,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.382132,0.001734,0.381055,0.383208,0.379619,0.383208,0.94,0.359204,0.817778,13,94,0.138298,10,0,0
lfm2.5-1.2b,liquid/lfm2.5-1.2b,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.381773,0.001854,0.380696,0.382849,0.379619,0.383208,0.95,0.362684,0.833737,12,95,0.126316,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.365449,0.0,0.365449,0.365449,0.365449,0.365449,1.0,0.365449,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,9,0.375589,0.01169,0.368421,0.382769,0.356805,0.394485,1.0,0.375589,0.080431,55,92,0.597826,10,1,0
gemma-4-e4b,google/gemma-4-e4b,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.379442,0.014865,0.370476,0.387843,0.358397,0.398852,1.0,0.379442,0.074133,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.401046,0.0,0.401046,0.401046,0.401046,0.401046,1.0,0.401046,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.395233,0.013064,0.387361,0.402833,0.370536,0.413973,1.0,0.395233,0.348895,30,100,0.3,10,0,0
gemma-4-e4b,google/gemma-4-e4b,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.389942,0.01229,0.382887,0.397195,0.372531,0.411742,1.0,0.389942,0.426475,24,100,0.24,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.364076,0.00305,0.362147,0.36504,0.355395,0.36504,1.0,0.364076,0.933333,12,100,0.12,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.374038,0.01992,0.362369,0.385757,0.337383,0.400761,1.0,0.374038,0.038016,78,100,0.78,10,0,0
gemma-4-e4b,google/gemma-4-e4b,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.362723,0.015189,0.35424,0.372128,0.342182,0.394197,1.0,0.362723,0.08031,62,100,0.62,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.380982,0.0,0.380982,0.380982,0.380982,0.380982,1.0,0.380982,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.378452,0.026918,0.3618,0.393169,0.327005,0.410803,1.0,0.378452,0.086441,65,100,0.65,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.380126,0.02959,0.362431,0.397114,0.324712,0.429791,1.0,0.380126,0.0831,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,verbatim,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.417885,0.01774,0.407688,0.428463,0.390291,0.449636,1.0,0.417885,0.116111,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,terse,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.412509,0.012655,0.404762,0.419417,0.389537,0.426344,1.0,0.412509,0.54786,18,100,0.18,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,cot,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.408242,0.015252,0.400392,0.41822,0.393239,0.442915,0.96,0.391912,0.169674,52,96,0.541667,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,maxcreative,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.422161,0.027546,0.407494,0.439508,0.386654,0.482067,0.99,0.417939,0.058887,66,99,0.666667,10,0,0
gpt-5.6-sol,gpt-5.6-sol,verbatim,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.433912,0.018851,0.421782,0.443939,0.390591,0.45796,0.99,0.429573,0.09355,61,99,0.616162,10,0,0
gpt-5.6-sol,gpt-5.6-sol,terse,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.375959,0.03025,0.358396,0.393662,0.346692,0.413301,1.0,0.375959,0.263876,31,100,0.31,10,0,0
gpt-5.6-sol,gpt-5.6-sol,cot,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.422795,0.016734,0.412947,0.432451,0.395291,0.446019,0.97,0.410111,0.065315,65,97,0.670103,10,0,0
gpt-5.6-sol,gpt-5.6-sol,maxcreative,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.440198,0.026777,0.423297,0.455093,0.384069,0.483221,1.0,0.440198,0.097185,61,100,0.61,10,0,0
o4-mini,o4-mini-2025-04-16,verbatim,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.410204,0.023254,0.396579,0.424128,0.364127,0.456798,0.99,0.406102,0.113462,55,99,0.555556,10,0,0
o4-mini,o4-mini-2025-04-16,terse,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.394865,0.010843,0.388812,0.401423,0.381631,0.412829,1.0,0.394865,0.279559,36,100,0.36,10,0,0
o4-mini,o4-mini-2025-04-16,cot,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.403702,0.011061,0.397769,0.41064,0.388757,0.427947,1.0,0.403702,0.058952,69,100,0.69,10,0,0
o4-mini,o4-mini-2025-04-16,maxcreative,n/a,text-embedding-qwen3-embedding-4b,strict,10,0.417329,0.01431,0.409251,0.425872,0.400011,0.440986,1.0,0.417329,0.242141,38,100,0.38,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.379205,0.0,0.379205,0.379205,0.379205,0.379205,1.0,0.379205,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.385612,0.010079,0.380097,0.391704,0.374214,0.40292,1.0,0.385612,0.343694,34,100,0.34,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.385306,0.011488,0.378586,0.392079,0.368021,0.403738,1.0,0.385306,0.343785,37,100,0.37,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.417412,0.0,0.417412,0.417412,0.417412,0.417412,1.0,0.417412,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.403159,0.018254,0.391624,0.413392,0.372497,0.42129,1.0,0.403159,0.422455,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.40481,0.013408,0.396281,0.411729,0.373364,0.417412,1.0,0.40481,0.435772,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.406066,0.0,0.406066,0.406066,0.406066,0.406066,1.0,0.406066,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.413091,0.021482,0.400381,0.425584,0.383931,0.449556,0.94,0.388306,0.443902,28,94,0.297872,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.405481,0.020211,0.393169,0.416742,0.36955,0.429603,1.0,0.405481,0.409146,29,100,0.29,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.400546,0.0,0.400546,0.400546,0.400546,0.400546,1.0,0.400546,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.425912,0.016323,0.416054,0.43491,0.400546,0.447151,1.0,0.425912,0.40917,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.425592,0.013039,0.417904,0.433168,0.411011,0.439845,1.0,0.425592,0.488541,26,100,0.26,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.412102,0.0,0.412102,0.412102,0.412102,0.412102,1.0,0.412102,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.398045,0.019429,0.385575,0.407934,0.351433,0.416571,1.0,0.398045,0.303657,37,100,0.37,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.397825,0.01593,0.388274,0.407108,0.375454,0.422864,1.0,0.397825,0.244949,40,100,0.4,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.429042,0.0,0.429042,0.429042,0.429042,0.429042,1.0,0.429042,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.415838,0.008014,0.411035,0.42042,0.402827,0.424101,1.0,0.415838,0.64474,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.399332,0.016768,0.389766,0.409109,0.374131,0.424101,1.0,0.399332,0.385459,29,100,0.29,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.386834,0.011307,0.37984,0.393145,0.366974,0.401181,1.0,0.386834,0.660295,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.387962,0.02006,0.375639,0.399157,0.35065,0.412913,1.0,0.387962,0.299043,35,100,0.35,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.401195,0.014001,0.392486,0.408847,0.371806,0.417131,1.0,0.401195,0.184266,47,100,0.47,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.419516,0.002571,0.41789,0.420329,0.412198,0.420329,1.0,0.419516,0.869878,13,100,0.13,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.423205,0.008548,0.418341,0.428401,0.411444,0.439012,1.0,0.423205,0.385334,28,100,0.28,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.411222,0.017912,0.40123,0.421871,0.384403,0.444786,1.0,0.411222,0.287856,38,100,0.38,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.397672,0.0,0.397672,0.397672,0.397672,0.397672,1.0,0.397672,1.0,10,100,0.1,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.38692,0.015564,0.377559,0.3958,0.35853,0.408642,1.0,0.38692,0.183138,47,100,0.47,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.403494,0.01653,0.394069,0.413392,0.383871,0.432503,0.98,0.395424,0.173289,48,98,0.489796,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.421009,0.00765,0.41683,0.425717,0.415005,0.438544,1.0,0.421009,0.653724,15,100,0.15,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.431499,0.010008,0.42576,0.437269,0.416074,0.448027,1.0,0.431499,0.60313,22,100,0.22,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.419866,0.012922,0.412143,0.427545,0.395109,0.442881,1.0,0.419866,0.433332,29,100,0.29,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.417667,0.013317,0.409697,0.425364,0.400656,0.433758,0.97,0.405137,0.516597,19,97,0.195876,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.428781,0.013335,0.420408,0.435926,0.400231,0.443001,0.98,0.420205,0.352652,30,98,0.306122,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.435983,0.015101,0.426829,0.444425,0.411505,0.453272,0.99,0.431623,0.153723,55,99,0.555556,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.46289,0.016996,0.452417,0.472666,0.439728,0.476326,1.0,0.46289,0.490179,21,100,0.21,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.450137,0.025204,0.435709,0.465513,0.416106,0.496693,0.98,0.441135,0.215766,41,98,0.418367,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.451247,0.018428,0.441343,0.462875,0.424054,0.494693,1.0,0.451247,0.184718,44,100,0.44,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.380031,0.002406,0.378633,0.381473,0.378296,0.383932,1.0,0.380031,0.595845,22,100,0.22,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.394279,0.019188,0.383006,0.405868,0.364571,0.422432,1.0,0.394279,0.234279,36,100,0.36,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.401573,0.01018,0.395502,0.407483,0.383595,0.417139,1.0,0.401573,0.132139,52,100,0.52,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.404731,0.000838,0.404466,0.405261,0.404466,0.407116,1.0,0.404731,0.841129,13,100,0.13,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.406801,0.012946,0.398819,0.414078,0.382219,0.421599,1.0,0.406801,0.485755,22,100,0.22,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.402729,0.014138,0.39456,0.411175,0.381784,0.429042,1.0,0.402729,0.347079,30,100,0.3,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.412184,0.023801,0.397803,0.425414,0.372773,0.440817,1.0,0.412184,0.18696,42,100,0.42,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.403348,0.033303,0.383395,0.422552,0.350802,0.451067,1.0,0.403348,0.106307,62,100,0.62,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.40413,0.017752,0.39358,0.414086,0.376199,0.424458,0.98,0.396047,0.081319,66,98,0.673469,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.407206,0.015289,0.398022,0.416389,0.393115,0.423727,1.0,0.407206,0.575565,19,100,0.19,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.420921,0.013283,0.414097,0.42954,0.406475,0.451334,1.0,0.420921,0.197528,39,100,0.39,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.42088,0.013105,0.412615,0.427679,0.390666,0.435831,1.0,0.42088,0.214908,42,100,0.42,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.411284,0.004848,0.409751,0.41435,0.409751,0.425081,1.0,0.411284,0.804906,15,100,0.15,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.413871,0.011704,0.407064,0.420694,0.397249,0.42906,1.0,0.413871,0.27195,39,100,0.39,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.412128,0.018296,0.40051,0.421957,0.370162,0.438761,1.0,0.412128,0.237084,43,100,0.43,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.405229,0.000778,0.40486,0.405783,0.40486,0.406706,1.0,0.405229,0.771251,14,100,0.14,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.407876,0.010849,0.401878,0.414633,0.398155,0.42635,1.0,0.407876,0.485651,24,100,0.24,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.40332,0.015667,0.393858,0.412327,0.371295,0.423164,1.0,0.40332,0.453358,27,100,0.27,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.407944,0.003311,0.406007,0.409975,0.401754,0.413881,1.0,0.407944,0.642328,18,100,0.18,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.408683,0.017887,0.398309,0.419042,0.386818,0.431216,0.97,0.396423,0.285872,33,97,0.340206,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.411626,0.02374,0.397309,0.425274,0.371514,0.445488,0.97,0.399278,0.213865,44,97,0.453608,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.42192,0.0,0.42192,0.42192,0.42192,0.42192,1.0,0.42192,0.933333,12,100,0.12,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.421053,0.005392,0.417715,0.42395,0.409433,0.427783,1.0,0.421053,0.544278,22,100,0.22,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.426319,0.0094,0.42182,0.432604,0.416907,0.451028,1.0,0.426319,0.430208,32,100,0.32,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.384262,0.004576,0.382668,0.387213,0.382116,0.397266,0.99,0.380419,0.812169,16,99,0.161616,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.390605,0.026842,0.375009,0.406406,0.352223,0.42547,0.99,0.386699,0.158231,55,99,0.555556,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.400245,0.014072,0.391992,0.408576,0.382287,0.41976,0.99,0.396243,0.185291,49,99,0.494949,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.41238,0.0,0.41238,0.41238,0.41238,0.41238,1.0,0.41238,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.415073,0.009374,0.409301,0.420265,0.3979,0.427435,1.0,0.415073,0.385142,33,100,0.33,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.409046,0.014771,0.400402,0.417429,0.386042,0.42747,1.0,0.409046,0.350479,35,100,0.35,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.406023,0.004755,0.403292,0.409276,0.401081,0.417346,0.91,0.369481,0.721538,13,91,0.142857,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.415508,0.010298,0.409861,0.421749,0.40228,0.43551,0.96,0.398888,0.163739,51,96,0.53125,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,1,text-embedding-qwen3-embedding-4b,strict,10,0.420832,0.017041,0.411596,0.431344,0.398403,0.450741,0.95,0.399791,0.100415,58,95,0.610526,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0,text-embedding-qwen3-embedding-4b,strict,10,0.434769,0.0,0.434769,0.434769,0.434769,0.434769,1.0,0.434769,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.417701,0.01574,0.40729,0.425865,0.387404,0.430632,1.0,0.417701,0.290095,39,100,0.39,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,1,text-embedding-qwen3-embedding-4b,strict,10,0.420733,0.020552,0.408469,0.43275,0.386154,0.448821,1.0,0.420733,0.165906,52,100,0.52,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0,text-embedding-qwen3-embedding-4b,strict,10,0.409669,0.00333,0.407842,0.411574,0.404249,0.416691,1.0,0.409669,0.693549,20,100,0.2,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.419886,0.02078,0.407224,0.431695,0.38201,0.444607,1.0,0.419886,0.211201,45,100,0.45,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,1,text-embedding-qwen3-embedding-4b,strict,10,0.417586,0.018171,0.40703,0.428342,0.389056,0.452376,0.97,0.405058,0.178114,48,97,0.494845,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0,text-embedding-qwen3-embedding-4b,strict,10,0.43323,0.0,0.43323,0.43323,0.43323,0.43323,1.0,0.43323,0.719347,14,100,0.14,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.42563,0.006759,0.421571,0.429611,0.414083,0.438219,1.0,0.42563,0.542585,22,100,0.22,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,1,text-embedding-qwen3-embedding-4b,strict,10,0.422225,0.010482,0.416276,0.428482,0.410311,0.438219,0.99,0.418002,0.360296,35,99,0.353535,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0,text-embedding-qwen3-embedding-4b,strict,10,0.442936,0.0,0.442936,0.442936,0.442936,0.442936,1.0,0.442936,0.798653,13,100,0.13,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0.7,text-embedding-qwen3-embedding-4b,strict,10,0.439555,0.015232,0.430208,0.448002,0.413055,0.458688,1.0,0.439555,0.254757,41,100,0.41,10,0,0
